Route_ID,Origin_State,Origin_City,Destination_State,Destination_City,Distance_km,Avg_Transit_Days,Toll_Charges_INR,Preferred_Vehicle,Highway_Route,Active,Carrier_ID,Avg_Fuel_Cost_INR,Last_Updated,SLA_Days,Risk_Level
RTE000161,Kerala,Kannur,Karnataka,Mangaluru,1359,8,4204.59,Container Truck,TRUE,FALSE,CAR003,5826.63,2022-05-26 00:00:00,6,High
RTE000162,Jharkhand,Jamshedpur,Tamil Nadu,Trichy,611,8,2618.8,2-Wheeler,TRUE,FALSE,CAR011,3274.16,2021-05-27 00:00:00,10,Medium
RTE000163,Kerala,Thiruvananthapuram,Uttar Pradesh,Meerut,2463,2,6323.22,Medium Truck,FALSE,FALSE,CAR010,14597.96,2021-01-06 00:00:00,9,Critical
RTE000164,Rajasthan,Ajmer,Tamil Nadu,Trichy,266,9,7262.6,Pickup Van,TRUE,FALSE,CAR015,1878.28,2023-07-27 00:00:00,1,High
RTE000165,Himachal Pradesh,Dharamshala,Delhi,Dwarka,2810,7,4786.67,Container Truck,TRUE,TRUE,CAR013,14996.76,2023-07-19 00:00:00,3,Critical
RTE000166,West Bengal,Asansol,Rajasthan,Jodhpur,358,5,3875.21,Refrigerated Truck,TRUE,TRUE,CAR015,2036.51,2023-03-01 00:00:00,6,Critical
RTE000167,Jharkhand,Ranchi,Rajasthan,Udaipur,1613,2,2552.9,Mini Truck,FALSE,TRUE,CAR015,10863.9,2022-04-24 00:00:00,1,Medium
RTE000168,Maharashtra,Nagpur,Maharashtra,Pune,2826,1,7759.67,Refrigerated Truck,TRUE,FALSE,CAR013,22079,2022-12-15 00:00:00,1,High
RTE000169,Punjab,Ludhiana,Himachal Pradesh,Manali,2926,14,3044.58,Mini Truck,FALSE,FALSE,CAR001,13950.59,2021-08-28 00:00:00,5,High
RTE000170,Uttarakhand,Roorkee,Haryana,Ambala,3708,14,3404.15,Tempo,FALSE,TRUE,CAR015,18613.57,2023-02-24 00:00:00,5,High
RTE000171,Assam,Dibrugarh,Uttar Pradesh,Meerut,unknown,9,3555.2,3-Wheeler,FALSE,FALSE,CAR003,18376.4,2024-10-08 00:00:00,3,Low
RTE000172,Odisha,Cuttack,Tamil Nadu,Chennai,2139,8,5073.11,Refrigerated Truck,TRUE,TRUE,CAR014,16615.05,2022-11-02 00:00:00,9,High
RTE000173,Himachal Pradesh,Dharamshala,Rajasthan,Jodhpur,266,10,3465.42,Light Commercial Vehicle,FALSE,TRUE,CAR006,1808.34,2024-04-26 00:00:00,2,High
RTE000174,Telangana,Hyderabad,Himachal Pradesh,Shimla,1887,5,4949.73,Mini Truck,TRUE,FALSE,CAR009,9582.03,2022-09-06 00:00:00,7,Medium
RTE000175,Odisha,Sambalpur,Jharkhand,Deoghar,759,2,6704.52,Container Truck,no,TRUE,CAR008,3515.49,2024-12-24 00:00:00,4,Medium
RTE000176,Bihar,Bhagalpur,Himachal Pradesh,Manali,868,9,4635.51,Refrigerated Truck,TRUE,FALSE,CAR012,4904,2021-03-02 00:00:00,2,High
RTE000177,West Bengal,Siliguri,Uttarakhand,Rishikesh,1442,10,4082.96,2-Wheeler,FALSE,FALSE,CAR002,5890.61,2024-09-12 00:00:00,9,Critical
RTE000178,Telangana,Hyderabad,Uttarakhand,Haridwar,1398,13,811.47,Refrigerated Truck,TRUE,TRUE,CAR005,11183.29,2023-01-13 00:00:00,4,High
RTE000179,West Bengal,Howrah,Telangana,Warangal,1278,4,7644.01,Light Commercial Vehicle,TRUE,TRUE,CAR006,8362.92,2023-08-19 00:00:00,5,High
RTE000180,Assam,Jorhat,Gujarat,Rajkot,926,1,982.26,Pickup Van,FALSE,FALSE,CAR007,3961.82,2023-03-12 00:00:00,9,Low
RTE000181,Goa,Vasco,Telangana,Karimnagar,2186,14,4830.3,Mini Truck,TRUE,TRUE,CAR010,12542.7,2024-01-17 00:00:00,9,Low
RTE000182,Jharkhand,Ranchi,Haryana,Gurugram,760,9,7496.96,Tempo,TRUE,TRUE,CAR013,6078.32,2021-12-13 00:00:00,3,High
RTE000183,Karnataka,Mangaluru,Telangana,Karimnagar,3028,6,6322.64,Medium Truck,TRUE,FALSE,CAR015,15802.44,2021-12-27 00:00:00,10,High
RTE000184,Maharashtra,Nashik,Assam,Jorhat,1893,4,4137.11,Mini Truck,TRUE,FALSE,CAR006,14542.86,2022-07-06 00:00:00,8,Medium
RTE000185,Tamil Nadu,Trichy,Karnataka,Belagavi,335,14,3684.9,Medium Truck,N,FALSE,CAR010,2075.45,2024-08-15 00:00:00,1,Critical
RTE000186,West Bengal,Howrah,Goa,Margao,798,2,6311.23,3-Wheeler,FALSE,FALSE,CAR013,3897.6,2022-07-24 00:00:00,1,Medium
RTE000187,Jharkhand,Ranchi,Madhya Pradesh,Jabalpur,1634,1,3320.68,Mini Truck,FALSE,FALSE,CAR012,,2023-09-21 00:00:00,7,Low
RTE000188,Assam,Tezpur,Odisha,Rourkela,3786,6,6001.38,Mini Truck,TRUE,FALSE,CAR014,17827.02,2021-02-21 00:00:00,8,Medium
RTE000189,Tamil Nadu,Salem,Maharashtra,Nashik,1577,12,3666.17,Container Truck,FALSE,TRUE,CAR014,7781.36,2023-01-14 00:00:00,6,Critical
RTE000190,Gujarat,Gandhinagar,Tamil Nadu,Chennai,3095,13,3746.61,Container Truck,TRUE,TRUE,CAR008,21698.14,2021-04-12 00:00:00,6,Medium
RTE000191,Jharkhand,Dhanbad,Punjab,Amritsar,3316,8,3770.79,Tempo,TRUE,TRUE,CAR002,24770.16,2024-07-29 00:00:00,8,Medium
RTE000192,Delhi,Noida,Uttar Pradesh,Lucknow,1892,7,3851.22,Pickup Van,TRUE,TRUE,CAR012,7882.89,2023-09-30 00:00:00,10,Medium
RTE000193,Karnataka,Bengaluru,Telangana,Nizamabad,1990,5,,Pickup Van,FALSE,FALSE,CAR014,12766.67,2021-06-17 00:00:00,9,Medium
RTE000194,Punjab,Jalandhar,Uttar Pradesh,Agra,2649,13,82.1,Refrigerated Truck,TRUE,FALSE,CAR012,14765.87,2023-09-30 00:00:00,8,Critical
RTE000195,Telangana,Hyderabad,West Bengal,Durgapur,2132,10,5507.79,Tempo,TRUE,TRUE,CAR005,12722.7,2021-11-09 00:00:00,6,Critical
RTE000196,Maharashtra,Mumbai,Kerala,Kozhikode,1123,11,5884,Pickup Van,FALSE,no,CAR005,8054.23,2024-01-13 00:00:00,8,Critical
RTE000197,Jharkhand,Dhanbad,West Bengal,Asansol,2112,8,7783.1,Light Commercial Vehicle,TRUE,TRUE,CAR004,12258.81,2023-10-29 00:00:00,5,Low
RTE000198,Rajasthan,Ajmer,Haryana,Gurugram,3433,12,6946.39,Pickup Van,FALSE,TRUE,CAR011,15808.6,2021-11-28 00:00:00,8,High
RTE000199,Punjab,Jalandhar,Uttarakhand,Roorkee,479,8,,Pickup Van,TRUE,FALSE,CAR014,2620.08,2024-02-15 00:00:00,8,Critical
RTE000200,Rajasthan,Udaipur,Goa,Mapusa,1705,9,6025.68,Medium Truck,TRUE,FALSE,CAR008,11761.11,2022-03-02 00:00:00,5,Medium
RTE000201,Bihar,Muzaffarpur,Punjab,Patiala,751,7,,Pickup Van,TRUE,FALSE,CAR015,4555.23,2023-08-13 00:00:00,7,Critical
RTE000202,Madhya Pradesh,Bhopal,Uttar Pradesh,Varanasi,1394,4,3419.7,Tempo,FALSE,1,CAR015,7952.07,2021-10-12 00:00:00,9,High
RTE000203,Karnataka,Bengaluru,Tamil Nadu,Chennai,1781,9,6553.83,Heavy Truck,FALSE,FALSE,CAR009,12749.04,2022-06-11 00:00:00,6,High
RTE000204,Rajasthan,Jaipur,West Bengal,Asansol,1653,6,96.37,Tempo,FALSE,TRUE,CAR010,9999.34,2021-08-24 00:00:00,6,Medium
RTE000205,Punjab,Ludhiana,Karnataka,Hubli,3724,5,5265.5,Refrigerated Truck,FALSE,TRUE,CAR010,18443.41,2024-11-07 00:00:00,7,Medium
RTE000206,Goa,Panaji,Telangana,Nizamabad,3410,5,3619.92,Pickup Van,TRUE,TRUE,CAR008,19035.19,2023-12-20 00:00:00,2,High
RTE000207,Odisha,Cuttack,Uttarakhand,Haridwar,1764,12,1171.6,Medium Truck,FALSE,TRUE,CAR009,13849.14,2021-11-08 00:00:00,1,Critical
RTE000208,Delhi,Dwarka,Punjab,Ludhiana,2245,14,4924.86,Mini Truck,FALSE,FALSE,CAR005,15360.56,2023-11-19 00:00:00,4,High
RTE000209,Uttar Pradesh,Agra,Punjab,Jalandhar,110,6,5759.59,Medium Truck,TRUE,0,CAR015,616.67,2021-05-01 00:00:00,10,Low
RTE000210,Himachal Pradesh,Solan,Rajasthan,Jaipur,2288,9,5452.25,Pickup Van,TRUE,FALSE,CAR013,10271.04,2024-08-10 00:00:00,5,Critical
RTE000211,Punjab,Bathinda,Jharkhand,Deoghar,--,4,,3-Wheeler,TRUE,FALSE,CAR014,12703.99,2021-05-13 00:00:00,4,Low
RTE000212,Himachal Pradesh,Shimla,Haryana,Faridabad,2224,11,7304.65,Tempo,TRUE,FALSE,CAR004,15484.15,2022-09-01 00:00:00,5,High
RTE000213,Maharashtra,Nagpur,Uttar Pradesh,Kanpur,2564,6,1442.73,Pickup Van,FALSE,TRUE,CAR003,19169.3,2023-11-18 00:00:00,1,Medium
RTE000214,Himachal Pradesh,Manali,Delhi,Dwarka,2361,2,362.05,Heavy Truck,TRUE,TRUE,CAR004,18842.45,2023-06-22 00:00:00,9,High
RTE000215,Gujarat,Ahmedabad,Karnataka,Bengaluru,1324,3,7876.08,Heavy Truck,TRUE,TRUE,CAR002,,2021-11-20 00:00:00,10,Medium
RTE000216,Assam,Dibrugarh,Telangana,Hyderabad,1772,8,1405.05,Medium Truck,TRUE,TRUE,CAR003,8239.05,2024-08-10 00:00:00,10,Medium
RTE000217,Uttar Pradesh,Lucknow,Kerala,Thiruvananthapuram,265,6,4048.78,3-Wheeler,TRUE,FALSE,CAR015,1397.02,2023-03-20 00:00:00,1,High
RTE000218,Gujarat,Gandhinagar,Haryana,Faridabad,2875,11,5199.22,Light Commercial Vehicle,FALSE,TRUE,CAR005,13115.78,2023-05-10 00:00:00,1,Critical
RTE000219,Gujarat,Ahmedabad,Uttar Pradesh,Kanpur,1186,5,2865.8,Pickup Van,TRUE,TRUE,CAR008,6436.68,2023-07-18 00:00:00,1,High
RTE000220,Telangana,Karimnagar,Haryana,Gurugram,1893,3,4091.31,Tempo,FALSE,FALSE,CAR003,14521.86,2021-05-29 00:00:00,8,Critical
RTE000221,Uttar Pradesh,Agra,Uttarakhand,Dehradun,2174,11,2051.29,Heavy Truck,FALSE,FALSE,CAR003,9556.48,2021-05-13 00:00:00,5,High
RTE000222,Delhi,Rohini,West Bengal,Durgapur,3195,5,1697.86,2-Wheeler,TRUE,FALSE,CAR015,18779.51,2024-04-02 00:00:00,4,High
RTE000223,Gujarat,Gandhinagar,Tamil Nadu,Coimbatore,1753,3,629.98,Medium Truck,FALSE,FALSE,CAR001,11348.18,2024-12-21 00:00:00,2,Low
RTE000224,Bihar,Gaya,Assam,Dibrugarh,1058,4,4180.31,Pickup Van,TRUE,TRUE,CAR002,5218.06,2022-07-15 00:00:00,4,Critical
RTE000225,Jharkhand,Jamshedpur,Punjab,Patiala,1166,13,7657.06,Light Commercial Vehicle,TRUE,TRUE,CAR012,5389.58,2023-02-13 00:00:00,3,Medium
RTE000226,Haryana,Panipat,Maharashtra,Mumbai,3119,8,7680.94,Mini Truck,TRUE,TRUE,CAR014,19535.38,2021-11-05 00:00:00,4,Critical
RTE000227,Delhi,Dwarka,Haryana,Panipat,392,9,7922.3,Light Commercial Vehicle,FALSE,TRUE,CAR003,2133.37,2021-05-02 00:00:00,9,High
RTE000228,Karnataka,Bengaluru,Haryana,Faridabad,2238,4,7880.84,3-Wheeler,FALSE,FALSE,CAR007,15225.55,2024-01-11 00:00:00,7,Critical
RTE000229,Rajasthan,Jodhpur,Goa,Panaji,1240,13,6365.78,Container Truck,TRUE,FALSE,CAR002,,2021-01-25 00:00:00,6,Low
RTE000230,Kerala,Kochi,Rajasthan,Udaipur,3376,14,7809.38,Mini Truck,FALSE,FALSE,CAR005,26932.55,2023-09-27 00:00:00,6,Critical
RTE000231,Telangana,Nizamabad,Bihar,Gaya,359,9,6509.02,Heavy Truck,TRUE,FALSE,CAR008,1573.25,2021-01-11 00:00:00,6,High
RTE000232,Odisha,Rourkela,Madhya Pradesh,Indore,1834,13,3464.07,Light Commercial Vehicle,FALSE,FALSE,CAR015,9024.85,2024-03-01 00:00:00,1,High
RTE000233,West Bengal,Siliguri,Assam,Dibrugarh,2327,11,1353.49,Refrigerated Truck,FALSE,FALSE,CAR010,17570.71,2021-03-26 00:00:00,7,Critical
RTE000234,Uttarakhand,Roorkee,Delhi,Rohini,3611,11,2825.47,Refrigerated Truck,FALSE,TRUE,CAR001,14587.44,2022-12-20 00:00:00,6,High
RTE000235,Karnataka,Mangaluru,Madhya Pradesh,Jabalpur,3231,4,7579.61,Mini Truck,TRUE,FALSE,CAR014,23807.38,2022-05-10 00:00:00,9,Low
RTE000236,Karnataka,Hubli,Goa,Vasco,763,9,4900.42,Tempo,Y,FALSE,CAR004,5894.43,2023-07-03 00:00:00,3,High
RTE000237,Kerala,Kannur,Maharashtra,Nashik,3772,11,2628.64,2-Wheeler,FALSE,TRUE,CAR008,20938.95,2023-10-08 00:00:00,4,Medium
RTE000238,Himachal Pradesh,Mandi,Rajasthan,Jaipur,1543,4,905.74,2-Wheeler,TRUE,FALSE,CAR004,10547.78,2021-04-19 00:00:00,3,Medium
RTE000239,Maharashtra,Mumbai,Haryana,Gurugram,1414,3,1034.08,Medium Truck,FALSE,TRUE,CAR013,9307.46,2024-11-20 00:00:00,6,Low
RTE000240,Gujarat,Ahmedabad,Gujarat,Ahmedabad,457,12,7403.29,Pickup Van,FALSE,FALSE,CAR003,2375.58,2022-08-27 00:00:00,8,Medium
RTE000241,Uttar Pradesh,Agra,Assam,Tezpur,3573,6,7163.86,2-Wheeler,FALSE,FALSE,CAR002,16317.49,2021-12-24 00:00:00,5,Medium
RTE000242,Maharashtra,Nashik,Goa,Ponda,2798,14,4270.35,2-Wheeler,FALSE,TRUE,CAR010,16872.08,2024-03-18 00:00:00,6,Medium
RTE000243,Goa,Mapusa,Madhya Pradesh,Jabalpur,1622,5,586.04,Refrigerated Truck,TRUE,TRUE,CAR001,,2024-09-27 00:00:00,5,Medium
RTE000244,Delhi,Noida,Tamil Nadu,Trichy,3998,3,734.65,Medium Truck,TRUE,FALSE,CAR006,19623.22,2024-11-20 00:00:00,10,Critical
RTE000245,Jharkhand,Dhanbad,Haryana,Panipat,2352,8,1042.62,Light Commercial Vehicle,FALSE,TRUE,CAR012,16200.45,2022-07-06 00:00:00,3,High
RTE000246,Kerala,Thrissur,Assam,Silchar,438,14,4799.81,2-Wheeler,TRUE,FALSE,CAR012,1926.98,2023-09-30 00:00:00,8,High
RTE000247,Maharashtra,Mumbai,Tamil Nadu,Salem,1550,5,847.29,Tempo,TRUE,no,CAR002,8433.11,2021-11-18 00:00:00,3,Critical
RTE000248,Punjab,Ludhiana,Assam,Silchar,784,14,1020.72,Heavy Truck,TRUE,TRUE,CAR012,6205.22,2022-10-29 00:00:00,4,Medium
RTE000249,Odisha,Cuttack,Punjab,Amritsar,2901,3,2133.43,Container Truck,FALSE,FALSE,CAR015,14011.5,2023-11-28 00:00:00,6,Medium
RTE000250,Gujarat,Gandhinagar,Odisha,Cuttack,1636,7,5715.37,Container Truck,FALSE,FALSE,CAR013,,2023-11-24 00:00:00,6,Medium
RTE000251,Himachal Pradesh,Mandi,West Bengal,Siliguri,1757,10,3724.69,3-Wheeler,FALSE,FALSE,CAR015,12958.41,2021-08-30 00:00:00,5,Low
RTE000252,Goa,Margao,Telangana,Hyderabad,1377,12,641,Pickup Van,TRUE,FALSE,CAR004,6959.79,2023-08-26 00:00:00,1,High
RTE000253,Punjab,Jalandhar,Delhi,Dwarka,804,1,7064.61,Container Truck,TRUE,TRUE,CAR002,5217.12,2024-12-01 00:00:00,10,High
RTE000254,Uttarakhand,Rishikesh,Uttarakhand,Roorkee,3036,4,,2-Wheeler,TRUE,FALSE,CAR007,21278.47,2024-01-19 00:00:00,5,Low
RTE000255,Tamil Nadu,Salem,Punjab,Patiala,222,1,6489.29,Medium Truck,TRUE,TRUE,CAR013,1731.06,2024-06-27 00:00:00,2,High
RTE000256,Uttarakhand,Haridwar,Karnataka,Belagavi,1103,2,4987.45,Mini Truck,FALSE,FALSE,CAR015,7098.83,2024-06-10 00:00:00,7,High
RTE000257,Assam,Silchar,Assam,Tezpur,335,9,2545.45,Medium Truck,FALSE,yes,CAR007,2678.63,2021-07-12 00:00:00,3,Critical
RTE000258,Punjab,Ludhiana,Kerala,Kozhikode,1795,2,6289.65,Mini Truck,TRUE,FALSE,CAR004,7948.14,2023-02-04 00:00:00,4,Low
RTE000259,Haryana,Faridabad,Uttar Pradesh,Lucknow,2262,5,3050.8,Refrigerated Truck,FALSE,TRUE,CAR009,,2021-03-28 00:00:00,7,Low
RTE000260,Gujarat,Rajkot,Delhi,Rohini,3966,11,5951.34,Medium Truck,TRUE,FALSE,CAR003,22167.38,2022-10-06 00:00:00,5,Medium
RTE000261,Bihar,Darbhanga,Assam,Tezpur,2055,8,903.58,Pickup Van,TRUE,FALSE,CAR011,15558.36,2022-09-12 00:00:00,3,Low
RTE000262,Odisha,Sambalpur,Himachal Pradesh,Shimla,400,11,6032.93,Mini Truck,FALSE,FALSE,CAR011,3147.97,2022-03-20 00:00:00,4,High
RTE000263,Delhi,Gurugram,Himachal Pradesh,Shimla,1458,2,695.1,Mini Truck,TRUE,TRUE,CAR009,10446.35,2024-01-19 00:00:00,2,Medium
RTE000264,Uttarakhand,Haridwar,Karnataka,Mysuru,754,7,6233.5,Refrigerated Truck,TRUE,TRUE,CAR011,3443.53,2023-11-03 00:00:00,2,High
RTE000265,Goa,Panaji,Goa,Vasco,N/A,6,2223.98,Heavy Truck,TRUE,FALSE,CAR001,13310.81,2024-07-26 00:00:00,7,High
RTE000266,Punjab,Patiala,Kerala,Thrissur,1169,14,6415.95,Tempo,TRUE,TRUE,CAR012,5666.41,2022-01-06 00:00:00,6,Low
RTE000267,Odisha,Cuttack,Madhya Pradesh,Gwalior,1264,4,7226.64,3-Wheeler,TRUE,FALSE,CAR014,5904.14,2024-08-25 00:00:00,7,Medium
RTE000268,Haryana,Faridabad,Kerala,Thrissur,989,1,4065.26,3-Wheeler,TRUE,FALSE,CAR013,7212.74,2021-02-03 00:00:00,1,High
RTE000269,Maharashtra,Mumbai,Karnataka,Belagavi,3707,5,4236.6,2-Wheeler,TRUE,TRUE,CAR013,21856.36,2021-01-19 00:00:00,7,Low
RTE000270,Jharkhand,Deoghar,Tamil Nadu,Chennai,1042,8,5584.42,Mini Truck,FALSE,FALSE,CAR011,5625.03,2022-11-29 00:00:00,6,High
RTE000271,Kerala,Thiruvananthapuram,Haryana,Ambala,509,7,1185.62,Light Commercial Vehicle,TRUE,TRUE,CAR004,,2022-01-01 00:00:00,4,Low
RTE000272,Uttarakhand,Roorkee,Uttar Pradesh,Meerut,1080,12,7856.01,Container Truck,TRUE,TRUE,CAR007,4544.61,2024-07-06 00:00:00,3,Medium
RTE000273,Himachal Pradesh,Shimla,Bihar,Darbhanga,441,8,4535.27,Tempo,FALSE,TRUE,CAR001,3082.99,2024-06-12 00:00:00,4,Low
RTE000274,Jharkhand,Ranchi,Odisha,Sambalpur,2778,11,2361.05,3-Wheeler,FALSE,TRUE,CAR014,20225.72,2022-09-29 00:00:00,8,Critical
RTE000275,West Bengal,Asansol,Kerala,Kozhikode,1366,14,1525.87,2-Wheeler,FALSE,FALSE,CAR006,10467.72,2022-08-16 00:00:00,1,Medium
RTE000276,Jharkhand,Jamshedpur,Assam,Guwahati,2849,6,779.64,Container Truck,TRUE,FALSE,CAR011,,2024-01-31 00:00:00,7,Medium
RTE000277,Bihar,Muzaffarpur,Odisha,Cuttack,1398,13,5842.36,Heavy Truck,FALSE,TRUE,CAR001,5954.43,2024-04-29 00:00:00,4,Low
RTE000278,Telangana,Hyderabad,Tamil Nadu,Trichy,3232,10,7447.33,Pickup Van,TRUE,FALSE,CAR013,23051.16,2021-01-18 00:00:00,1,High
RTE000279,Rajasthan,Jodhpur,Tamil Nadu,Madurai,96,2,4476.5,Mini Truck,FALSE,TRUE,CAR015,444.82,2021-03-17 00:00:00,3,High
RTE000280,Haryana,Rohtak,Assam,Dibrugarh,3506,5,4819.85,Container Truck,FALSE,FALSE,CAR009,23649.62,2021-02-02 00:00:00,2,Critical
RTE000281,Jharkhand,Bokaro,Punjab,Amritsar,2779,3,6118.7,Pickup Van,TRUE,FALSE,CAR004,16419.73,2021-09-18 00:00:00,2,Low
RTE000282,Punjab,Ludhiana,Kerala,Thrissur,2632,14,414.98,Pickup Van,TRUE,FALSE,CAR008,15227.8,2023-01-29 00:00:00,2,Medium
RTE000283,Madhya Pradesh,Ujjain,Kerala,Thrissur,1375,12,5221.87,Tempo,FALSE,TRUE,CAR004,9184.44,2021-11-25 00:00:00,1,High
RTE000284,Assam,Tezpur,Karnataka,Mangaluru,374,14,3510.39,Container Truck,FALSE,FALSE,CAR015,1840.53,2021-11-04 00:00:00,10,Medium
RTE000285,Punjab,Ludhiana,Haryana,Faridabad,2471,8,7620.71,Pickup Van,TRUE,no,CAR014,19615.18,2021-06-28 00:00:00,7,Low
RTE000286,Uttarakhand,Roorkee,Maharashtra,Pune,unknown,13,2453.74,Mini Truck,TRUE,TRUE,CAR008,3290.81,2022-08-13 00:00:00,6,High
RTE000287,Odisha,Berhampur,Karnataka,Mangaluru,1699,1,402.71,Refrigerated Truck,FALSE,FALSE,CAR003,11424.6,2023-11-22 00:00:00,1,Medium
RTE000288,Goa,Mapusa,Bihar,Darbhanga,1021,3,6841.29,Pickup Van,FALSE,TRUE,CAR007,6556.82,2021-12-23 00:00:00,1,Critical
RTE000289,Gujarat,Vadodara,Bihar,Gaya,3831,12,4716.55,Tempo,TRUE,FALSE,CAR005,28565.3,2023-04-10 00:00:00,6,Medium
RTE000290,Tamil Nadu,Salem,West Bengal,Howrah,2137,10,5878.85,Medium Truck,TRUE,FALSE,CAR007,9388.77,2024-02-01 00:00:00,9,Critical
RTE000291,Punjab,Jalandhar,Telangana,Karimnagar,2413,12,7101.59,2-Wheeler,FALSE,TRUE,CAR015,17601.51,2021-08-01 00:00:00,6,High
RTE000292,Tamil Nadu,Chennai,Kerala,Kozhikode,1476,10,6849.43,Medium Truck,TRUE,TRUE,CAR003,6040.06,2022-02-08 00:00:00,9,High
RTE000293,Telangana,Karimnagar,Himachal Pradesh,Shimla,3540,8,3554.32,Mini Truck,FALSE,TRUE,CAR015,26772.89,2021-02-17 00:00:00,9,High
RTE000294,Bihar,Darbhanga,Assam,Jorhat,3518,9,5857.1,Medium Truck,FALSE,TRUE,CAR013,24412.38,2024-04-09 00:00:00,5,Critical
RTE000295,Assam,Dibrugarh,Karnataka,Hubli,3028,11,772.67,Container Truck,FALSE,TRUE,CAR002,21120.49,2022-02-19 00:00:00,9,Critical
RTE000296,Punjab,Jalandhar,Gujarat,Vadodara,2011,5,2694.44,Refrigerated Truck,FALSE,FALSE,CAR014,13192.87,2023-09-01 00:00:00,8,Medium
RTE000297,Punjab,Patiala,Karnataka,Mangaluru,689,9,2531.14,3-Wheeler,TRUE,FALSE,CAR013,4163.93,2023-08-24 00:00:00,10,High
RTE000298,Delhi,Noida,Haryana,Gurugram,200,8,4882.48,Tempo,FALSE,0,CAR002,1157.14,2022-02-17 00:00:00,10,High
RTE000299,Odisha,Cuttack,Jharkhand,Dhanbad,TBD,4,35.24,Heavy Truck,TRUE,TRUE,CAR008,,2022-01-31 00:00:00,7,Medium
RTE000300,Delhi,Noida,Bihar,Bhagalpur,607,13,3994.82,2-Wheeler,TRUE,FALSE,CAR003,4417.41,2024-12-01 00:00:00,1,Critical
RTE000301,Assam,Guwahati,Punjab,Amritsar,1918,3,7204.47,Container Truck,FALSE,TRUE,CAR009,12695.01,2023-01-02 00:00:00,3,High
RTE000302,Himachal Pradesh,Dharamshala,Uttar Pradesh,Agra,1427,4,7785.33,Medium Truck,FALSE,FALSE,CAR015,7157.31,2024-12-06 00:00:00,6,High
RTE000303,Madhya Pradesh,Bhopal,Kerala,Kochi,1092,13,4799.62,Medium Truck,FALSE,FALSE,CAR010,6708.46,2022-07-29 00:00:00,5,Medium
RTE000304,Uttar Pradesh,Agra,Assam,Guwahati,1462,7,5917.64,Refrigerated Truck,TRUE,TRUE,CAR010,7136.61,2024-02-27 00:00:00,6,Critical
RTE000305,Madhya Pradesh,Gwalior,Maharashtra,Nagpur,2548,5,6372.88,Pickup Van,FALSE,FALSE,CAR005,15373.88,2021-07-02 00:00:00,8,Low
RTE000306,Goa,Margao,Assam,Tezpur,2573,12,5448.72,Heavy Truck,FALSE,FALSE,CAR011,14977.32,2023-06-24 00:00:00,4,Low
RTE000307,Madhya Pradesh,Jabalpur,Goa,Mapusa,1146,14,1649.99,3-Wheeler,FALSE,TRUE,CAR009,8739.95,2021-08-22 00:00:00,8,Low
RTE000308,Haryana,Ambala,Kerala,Kochi,3965,14,6221.39,Heavy Truck,Y,TRUE,CAR012,31697.51,2023-11-05 00:00:00,1,Low
RTE000309,Haryana,Gurugram,Punjab,Bathinda,2504,1,1751.01,3-Wheeler,TRUE,TRUE,CAR012,19326.5,2021-07-12 00:00:00,2,High
RTE000310,Punjab,Amritsar,Gujarat,Gandhinagar,3795,2,6671.03,Mini Truck,FALSE,TRUE,CAR014,17485.46,2022-09-29 00:00:00,8,Medium
RTE000311,Uttar Pradesh,Lucknow,Delhi,Gurugram,2533,6,1406.52,Mini Truck,FALSE,FALSE,CAR011,19708.74,2022-09-24 00:00:00,8,Low
RTE000312,Madhya Pradesh,Gwalior,Uttarakhand,Dehradun,1764,10,803.57,3-Wheeler,TRUE,FALSE,CAR015,13854,2021-01-21 00:00:00,9,High
RTE000313,Uttar Pradesh,Agra,Uttarakhand,Roorkee,2013,7,4120.38,Pickup Van,TRUE,FALSE,CAR015,10683.13,2024-10-31 00:00:00,1,High
RTE000314,Maharashtra,Nashik,Jharkhand,Jamshedpur,2413,14,6392.33,3-Wheeler,FALSE,TRUE,CAR015,14293.87,2024-09-17 00:00:00,3,High
RTE000315,Karnataka,Bengaluru,Maharashtra,Mumbai,939,9,1243.61,Pickup Van,FALSE,TRUE,CAR003,3900.19,2021-04-13 00:00:00,2,Critical
RTE000316,Goa,Margao,Delhi,New Delhi,3136,10,5431.59,Container Truck,FALSE,TRUE,CAR014,15888.72,2021-05-11 00:00:00,4,High
RTE000317,Madhya Pradesh,Gwalior,Punjab,Amritsar,1586,14,6566.98,Mini Truck,FALSE,TRUE,CAR009,11977.07,2021-03-01 00:00:00,2,Medium
RTE000318,Rajasthan,Udaipur,Bihar,Bhagalpur,1608,1,4783.29,2-Wheeler,TRUE,FALSE,CAR002,7569.2,2024-09-23 00:00:00,1,Critical
RTE000319,Uttarakhand,Roorkee,Maharashtra,Nagpur,2210,7,2613.29,Light Commercial Vehicle,TRUE,FALSE,CAR014,13960.86,2023-02-22 00:00:00,6,High
RTE000320,Karnataka,Belagavi,Rajasthan,Udaipur,572,5,1809.41,Refrigerated Truck,FALSE,FALSE,CAR004,3744.76,2022-03-26 00:00:00,6,Low
RTE000321,Tamil Nadu,Madurai,Tamil Nadu,Madurai,3426,4,2972.85,Mini Truck,yes,TRUE,CAR011,19934.56,2023-10-29 00:00:00,10,Low
RTE000322,Haryana,Faridabad,Rajasthan,Jaipur,1641,1,3631.99,Container Truck,N,FALSE,CAR009,9398.99,2021-06-16 00:00:00,10,High
